Czas:	Pozycja:	Prędkość:
0.0	6.47575600335877e-310	6.475756003358e-310
0.004630565643310547	-4.161465577857487e-189	1.5269236290362356e-187
0.009650230407714844	0.00032973722183140885	0.09440377240700827
0.01463627815246582	0.0008299250970061115	0.18420296326999497
0.019692182540893555	0.0016820985745254111	0.2682449668468689
0.024732351303100586	0.003298361749550447	0.32577584198724124
0.02967381477355957	0.004670456786505333	0.39196205176289267
0.03463482856750488	0.006939445587879928	0.4231822614651545
0.03976869583129883	0.008664989369815792	0.4745107786816186
0.04470324516296387	0.01158589924783111	0.49384803204427774
0.04964470863342285	0.013545453111513396	0.5283412297556952
0.054639339447021484	0.01565519231508726	0.5651422843209751
0.05962681770324707	0.01904643169192764	0.5639866822247258
0.06465411186218262	0.021264216140270523	0.5901221238006481
0.06974315643310547	0.02479036330530055	0.58480420603326
0.07463502883911133	0.02708743636322879	0.6102112107563803
0.07965445518493652	0.02949607041690926	0.6352422369334755
0.08463120460510254	0.03305577547551252	0.6205239984818433
0.08992505073547363	0.036739728588647894	0.6083072970578913
0.09462761878967285	0.03912903204516822	0.6347133249522359
0.0996391773223877	0.04162262941036733	0.6529142092028064
0.10462784767150879	0.045274252249611985	0.6343364784313961
0.10965323448181152	0.047773717471217336	0.6579787416862428
0.11466598510742188	0.05145489709453678	0.6390940721107135
0.12002205848693848	0.05397257899053138	0.6626074740960628
0.12466549873352051	0.05642362745581808	0.5811524681302478
0.1297140121459961	0.06023506623056268	0.6646710716188124
0.1347513198852539	0.06394966046888362	0.6444754082991091
0.13965606689453125	0.06648790329449919	0.6677993834432063
0.14527583122253418	0.069107533289303	0.6853195769150984
0.14966773986816406	0.07295107410203731	0.6730749055994534
0.15470147132873535	0.0755772862018984	0.6803000782617377
0.15964889526367188	0.07937226032564978	0.6564154043460786
0.16463518142700195	0.08195138093824193	0.6762880559133984
0.1697540283203125	0.08593121838982168	0.6533546786095688
0.17466473579406738	0.0884800428729571	0.6701580991729039
0.17981266975402832	0.09242318448836317	0.6470804669729187
0.18464255332946777	0.09494990644782422	0.6653090661653736
0.18964767456054688	0.09755858754845928	0.6817704187459681
0.19466853141784668	0.10136398798468911	0.6576262653548024
0.19974327087402344	0.10394962916419927	0.6787856422212004
0.20466351509094238	0.10774286057764426	0.656901668433145
0.20971059799194336	0.11032314734569156	0.6762184161981981
0.21474075317382812	0.11410112146976889	0.654132037247614
0.21971654891967773	0.11667447768316491	0.6760121129808911
0.22464323043823242	0.12045006941825544	0.6526708990315451
0.22966575622558594	0.12301455456617694	0.6725389463832572
0.23467636108398438	0.1267723245284266	0.6506775752933478
0.2396998405456543	0.12933231559004887	0.6725877279406203
0.24466300010681152	0.1330910505896321	0.6508537073489074
0.24970078468322754	0.13565024562895467	0.6717778728786221
0.25481104850769043	0.13940474201226177	0.6504257530255209
0.25966572761535645	0.14196692781488476	0.6744169778586362
0.2646780014038086	0.14573101809784753	0.6490373491214609
0.26970672607421875	0.14828418372899588	0.6709514422554863
0.2747378349304199	0.1520344114551992	0.6496432903228135
0.27965283393859863	0.15459127481602575	0.6721181342230713
0.28488731384277344	0.15834438043912327	0.6483004219925939
0.28965139389038086	0.16090193421346197	0.6749172909232934
0.2946288585662842	0.16466691017732202	0.6477723467629828
0.2996985912322998	0.16721391422131476	0.6690141426956964
0.3046703338623047	0.17095483860985336	0.648866563368053
0.3096804618835449	0.17350726413024956	0.6703008638506818
0.31488776206970215	0.1772531598076587	0.6486865120552157
0.3197457790374756	0.17981179366467304	0.6748412384568441
0.32474184036254883	0.1835790142299308	0.6495821103102557
0.32969164848327637	0.18613369697433585	0.6710987491218554
0.3346703052520752	0.18988217050938191	0.6481362291604054
0.3396785259246826	0.192431509439797	0.6696302172158815
0.3447554111480713	0.19490807778538372	0.5871807962279783
0.3496377468109131	0.1987264060292312	0.6716954928635799
0.3547067642211914	0.2013598158861619	0.6882959769941226
0.3596763610839844	0.20520217286651057	0.6642535161180916
0.3646965026855469	0.20781083730732955	0.6835770467059277
0.3697328567504883	0.211627392637535	0.6595810308378758
0.37466955184936523	0.21422073797954946	0.6808152274979788
0.37970566749572754	0.21802064642339428	0.6557540123092198
0.38469552993774414	0.22059954508468946	0.6773728283955194
0.3896749019622803	0.22310474627761498	0.5939693636870256
0.39469146728515625	0.22695406942727317	0.6748330555912003
0.3997352123260498	0.22960254281723713	0.6935934362477987
0.40467166900634766	0.23347328551481275	0.6681938793267643
0.4097118377685547	0.23609522844261296	0.6862775002059183
0.41477537155151367	0.23992644027590743	0.6621166717453992
0.4196655750274658	0.24252999718879747	0.6835923776123594
0.42504000663757324	0.24654264475368423	0.6574416210148393
0.42966294288635254	0.24911417690220394	0.6788778340910744
0.43466639518737793	0.2517673864408556	0.6896510743885846
0.439652681350708	0.25561285257111693	0.6636532047524657
0.44469332695007324	0.2582194866832879	0.6832984420490198
0.4497411251068115	0.26203532150402553	0.659795932064545
0.45467162132263184	0.26462990882256743	0.6812643366361997
0.45966434478759766	0.26729965255736493	0.6975151987789685
0.4646453857421875	0.2711889385850591	0.6701968441123956
0.46966981887817383	0.2738193039150854	0.688841071330647
0.474668025970459	0.27766398135417786	0.6639238363877287
0.4796764850616455	0.2802720790932623	0.6838063943984787
0.4846689701080322	0.2829532422879241	0.7012255872478812
0.4896552562713623	0.28686281364977234	0.6732891844304094
0.4946467876434326	0.28950465407629467	0.691624433908292
0.499645471572876	0.29336312467527964	0.6655048120349754
0.5046544075012207	0.29597685112075417	0.6851357103898925
0.5096476078033447	0.2998015576158647	0.6606489304620811
0.5147325992584229	0.3023974376583637	0.6808464124103446
0.5196635723114014	0.30620168238864653	0.6587313340016752
0.5246677398681641	0.3087890450429569	0.6780356255018172
0.5296351909637451	0.3125754305836429	0.654739080110136
0.5346739292144775	0.31514887407403164	0.6751998758622861
0.5396711826324463	0.3189215719143673	0.6532074291617229
0.5447578430175781	0.3214904986193034	0.674530868462982
0.5496468544006348	0.32414009654226533	0.6947827992428435
0.5546433925628662	0.32801299356272384	0.6661066024281708
0.559725284576416	0.33062832305724144	0.6854602783402506
0.5647222995758057	0.3344569513339092	0.6623886509435921
0.5697176456451416	0.3370596940955711	0.682538824050098
0.5748448371887207	0.34087021187804956	0.658279391742685
0.5796704292297363	0.34346143272259255	0.681496684423385
0.5846552848815918	0.3474588813094959	0.6545247801332537
0.589667797088623	0.3500078440244718	0.6684317506734327
0.5946669578552246	0.35263266780338576	0.6879404991277343
0.6000003814697266	0.3564720545175931	0.6627288902969006
0.6047146320343018	0.3589233466704194	0.5812001402925782
0.6096961498260498	0.36273470224512494	0.6657155258805654
0.6146185398101807	0.36534737089187863	0.6845955572887445
0.619734525680542	0.3680287045500219	0.7001332183211646
0.62459397315979	0.3719355554578554	0.6747978315765533
0.6297099590301514	0.3745796949461301	0.6905380214247496
0.6347041130065918	0.37713215863636657	0.6051047870111681
0.6396801471710205	0.3810548251214394	0.6865078749436633
0.6448705196380615	0.3848857712680768	0.6610804606762526
0.6496481895446777	0.3874890671610793	0.6851763065718661
0.6546342372894287	0.39130848389563305	0.6562510582810532
0.6596400737762451	0.39388684783502087	0.676548986491402
0.6646370887756348	0.39786976035532673	0.6540154255680883
0.6696469783782959	0.4004172979944548	0.668257374279724
0.6746549606323242	0.4041523555149633	0.6470357631279271
0.6801266670227051	0.40669887380322867	0.6693628210614806
0.6846396923065186	0.4091746180446098	0.5869935165136988
0.689643144607544	0.41302576564830196	0.6689328148046159
0.6948988437652588	0.41564983196696725	0.6875274472887387
0.6996333599090576	0.41949475422576804	0.667591557851646
0.7049338817596436	0.42341284663516837	0.6416120500869449
0.709644079208374	0.4259241397167655	0.6636554582993508
0.7146286964416504	0.4298199965904524	0.6380080998481539
0.7196416854858398	0.4323084659416313	0.6541154776669831
0.7245757579803467	0.43617277416363703	0.6360557246489498
0.7296402454376221	0.4386526734095452	0.6514313297186363
0.7346680164337158	0.4412166041205338	0.6742029904001592
0.7396378517150879	0.4449844615867535	0.6523165303340881
0.7446494102478027	0.44754923567482874	0.6731863199239456
0.7496378421783447	0.45131045245503054	0.6510368613730795
0.7546653747558594	0.4538710256434186	0.6724320182860479
0.7598092555999756	0.4576288798763525	0.6507795925914694
0.7646491527557373	0.4601933315468509	0.675390931701279
0.7696342468261719	0.46396240405416816	0.6495684334932723
0.7746570110321045	0.46651660805125195	0.6708370599055542
0.7796332836151123	0.4702658284873657	0.6493920326774509
0.7846660614013672	0.47282007034911633	0.6707777594711186
0.7896499633789062	0.4765692184608587	0.6495367369453029
0.7946913242340088	0.4791242744843954	0.6710729466935408
0.7996501922607422	0.48287531063426115	0.6499595923145989
0.8046410083770752	0.48543119599807516	0.6709432859365723
0.8096179962158203	0.4880645448848252	0.6896727207445212
0.8146424293518066	0.4919122631466003	0.6636435055612251
0.8195815086364746	0.4958278300999981	0.6439534663766251
0.8246474266052246	0.49833678786848784	0.6583715667627932
0.8296022415161133	0.502227059459462	0.6404997369062218
0.8346621990203857	0.5047238735917627	0.6557057399316373
0.8396461009979248	0.5073034165329275	0.6778424025909524
0.8447327613830566	0.5110891927916007	0.6543507880309314
0.8496537208557129	0.5136647424812575	0.6772552037129729
0.8546323776245117	0.5174457044497155	0.6526366543092683
0.8597214221954346	0.5200113625064116	0.6734833861914149
0.8648128509521484	0.5237765814012264	0.6528617235948442
0.869671106338501	0.5263473746950581	0.6762196971213363
0.8746275901794434	0.5301209800851672	0.6505362051068055
0.8796665668487549	0.532677949353771	0.6711210414312978
0.8847434520721436	0.5366342158893742	0.6502781364852779
0.8896543979644775	0.539170523305546	0.6666479939389649
0.8946549892425537	0.541786204423676	0.6844703921801016
0.8996503353118896	0.5456064276384632	0.6598216934079728
0.9046711921691895	0.5481993021649366	0.6801613454123263
0.909642219543457	0.5508674885881102	0.6983173640075406
0.9146263599395752	0.5549635985809529	0.6708908078233851
0.9196670055389404	0.5575724858225631	0.6826015283916065
0.924701452255249	0.5602500174227336	0.7007781742158448
0.9297013282775879	0.5641587531942001	0.6738258277809568
0.9346635341644287	0.5668031901911784	0.692427681873073
0.9396724700927734	0.5708672848931056	0.6659375915685735
0.9446794986724854	0.5734587980917616	0.6788161220959998
0.9497432708740234	0.5761215818681353	0.6968551201571171
0.9546651840209961	0.5800101471786107	0.6712147602869818
0.9596748352050781	0.5826428060956399	0.6886271790087508
0.9646525382995605	0.5864854265664771	0.6633692788093988
0.9696817398071289	0.5890907930169859	0.6828877003818259
0.9746599197387695	0.5929040331402947	0.6592206683271875
0.9796962738037109	0.5954943343181458	0.6793350123646449
0.9847650527954102	0.5980064168802268	0.5955824172870239
0.9896612167358398	0.6018721270155275	0.6788351357267084
0.9946563243865967	0.6045320441644445	0.6947460000493815
0.9997222423553467	0.6084064490110787	0.6679669038855574
1.0047526359558105	0.6123480322147767	0.6483069984804892
1.0097002983093262	0.6145860833445559	0.47090897860333336
1.0146899223327637	0.6161353050091302	0.30050070200486556
1.0196950435638428	0.6175360913162897	0.13375873896688628
1.02467942237854	0.617847066392975	0.006680056207907972
1.029672384262085	0.6176900999895225	-0.1028943220099835
1.0347025394439697	0.617135446022952	-0.19794198549177552
1.0396676063537598	0.6163849350688793	-0.17884938592394797
1.0446524620056152	0.614732004573922	-0.3409274190619576
1.049649953842163	0.6125297421014888	-0.38321366545023
1.0546653270721436	0.6109731911429408	-0.4338244906674837
1.0596463680267334	0.6082762846333117	-0.4586757893256503
1.0648601055145264	0.6064440713010623	-0.49882320234734995
1.0697014331817627	0.6044338142501067	-0.5451880102600242
1.074751615524292	0.6013542924886884	-0.5448148384489934
1.0797126293182373	0.5991814410960423	-0.5814734765719142
1.0846812725067139	0.5959072596282258	-0.5762451848080551
1.0897216796875	0.5936212510641712	-0.6072055579479329
1.0948224067687988	0.5902089057932508	-0.5984725506411669
1.0996932983398438	0.5878371185338797	-0.6292498955875879
1.104745864868164	0.5853592610500368	-0.6513530326072344
1.109645128250122	0.5817133164438512	-0.634145618128244
1.1146676540374756	0.5792170600590649	-0.6560585392779376
1.1196608543395996	0.5755468636104846	-0.6373647480639043
1.124680995941162	0.5730361209437349	-0.6607088864368814
1.129755973815918	0.5693405927918906	-0.6411930841930765
1.1347103118896484	0.5668133607827635	-0.6656809157644031
1.1398353576660156	0.5630928249408708	-0.6439754697988475
1.1446537971496582	0.5618610149539612	-0.6065481680067627
1.1496686935424805	0.5579323478499005	-0.6847433480338777
1.1546556949615479	0.5541109832494787	-0.6602036064085394
1.1596693992614746	0.5515168910664284	-0.6803437429016815
1.1646430492401123	0.547717532624988	-0.6568696873592131
1.169710636138916	0.5451360535475152	-0.6771845783981213
1.174694299697876	0.5413519062285985	-0.6554008838703317
1.1796901226043701	0.5387752164414235	-0.676196760058975
1.184725284576416	0.5349984089839258	-0.6531617414023848
1.1896777153015137	0.5324287178606908	-0.6751974039039766
1.1946766376495361	0.5286581184501878	-0.6515466075523172
1.199753999710083	0.5260956680563902	-0.6729982836522653
1.2046935558319092	0.5223332120320987	-0.6522621645830865
1.2097604274749756	0.5197693013564586	-0.6725980767020673
1.2146451473236084	0.5172820723074798	-0.5896928582665136
1.2196359634399414	0.5134498330427479	-0.6709339593809102
1.224658727645874	0.510816903802227	-0.6895542732886243
1.2296347618103027	0.5069684217122689	-0.6644774480460384
1.234651803970337	0.5043589823521534	-0.6838327641735803
1.23970627784729	0.5018304517209882	-0.5994729890896194
1.24466872215271	0.49794667985730623	-0.6813099918414484
1.2496716976165771	0.49414321856344917	-0.6567008854393418
1.2546393871307373	0.49156173049944163	-0.6775577587224543
1.2596614360809326	0.4877784152882822	-0.6537127004384665
1.2647101879119873	0.4852072540155586	-0.6753660603238473
1.2696659564971924	0.4825556276671323	-0.694772179345302
1.2746596336364746	0.4786810567974813	-0.6674014409169061
1.27968168258667	0.4760607283972618	-0.686622667746252
1.284703016281128	0.47222778238903323	-0.6621058152658811
1.2896175384521484	0.4696256453581428	-0.6826987331599023
1.2947094440460205	0.465816549623468	-0.6567998255447275
1.299712896347046	0.4632322393732499	-0.6793784642495398
1.304818868637085	0.4594374699594964	-0.6560295318334294
