Czas:	Pozycja:	Predkosc:	Moment:


5.4836273193359375e-06	0.0	0.00881375465542078	0.0

0.005007505416870117	-3.0517578125e-05	0.003560071112588048	0.0

0.010009050369262695	-4.57763671875e-05	0.0038251846563071012	0.0

0.01501011848449707	6.103515625e-05	0.022601330652832985	0.02598816156387329

0.02001190185546875	-1.52587890625e-05	0.0006626253016293049	0.05198126658797264

0.02501368522644043	3.0517578125e-05	0.00864276010543108	0.04563085734844208

0.030015230178833008	0.0001220703125	0.0130446283146739	0.06584874540567398

0.035016775131225586	0.0001220703125	0.009398899041116238	0.07725223898887634

0.040018558502197266	0.0001373291015625	0.01263205986469984	0.08435885608196259

0.04502058029174805	0.000213623046875	0.02256840281188488	0.11134308576583862

0.05002117156982422	0.0001678466796875	0.0048919375985860825	0.11781167984008789

0.0550236701965332	0.00042724609375	0.047997552901506424	0.12042603641748428

0.06002497673034668	0.001068115234375	0.11965561658143997	0.13319812715053558

0.06502604484558105	0.002410888671875	0.24579425156116486	0.12534646689891815

0.07002830505371094	0.00445556640625	0.39317673444747925	0.12208246439695358

0.07502961158752441	0.0072784423828125	0.5605148673057556	0.14708074927330017

0.08003091812133789	0.0110626220703125	0.731216549873352	0.11905916035175323

0.08503270149230957	0.015655517578125	0.9003542065620422	0.11896194517612457

0.09003424644470215	0.02142333984375	1.1073027849197388	0.12193672358989716

0.09504032135009766	0.0280609130859375	1.2829937934875488	0.09517483413219452

0.10004115104675293	0.0351409912109375	1.4502382278442383	0.10673990845680237

0.10505032539367676	0.043609619140625	1.6545461416244507	0.10108756273984909

0.11005234718322754	0.05224609375	1.7354079484939575	0.10403881967067719

0.11505317687988281	0.0611114501953125	1.7540384531021118	0.09067333489656448

0.1200551986694336	0.0706024169921875	1.8467744588851929	0.08569182455539703

0.12505698204040527	0.079864501953125	1.867201566696167	0.09294800460338593

0.13005852699279785	0.0891265869140625	1.8417147397994995	0.07639900594949722

0.13506007194519043	0.098419189453125	1.8638432025909424	0.07442789524793625

0.14006257057189941	0.107757568359375	1.858662724494934	0.08437380939722061

0.1450636386871338	0.117279052734375	1.9022139310836792	0.07412923872470856

0.15006494522094727	0.1271209716796875	1.93881356716156	0.058984991163015366

0.15506672859191895	0.136871337890625	1.9274523258209229	0.07404303550720215

0.16006803512573242	0.14605712890625	1.88827645778656	0.061265863478183746

0.1650691032409668	0.1552581787109375	1.8402533531188965	0.07203791290521622

0.17007064819335938	0.164581298828125	1.8469561338424683	0.06171209365129471

0.17507195472717285	0.173828125	1.8720709085464478	0.05668492615222931

0.18007349967956543	0.1835479736328125	1.9318050146102905	0.06837178021669388

0.1850748062133789	0.1938323974609375	2.036098003387451	0.028185881674289703

0.1900773048400879	0.2042694091796875	2.065000057220459	0.03530341759324074

0.19507837295532227	0.2142791748046875	2.0088000297546387	0.046732716262340546

0.20007967948913574	0.223876953125	1.937914252281189	0.05054442957043648

0.20508050918579102	0.23284912109375	1.8181846141815186	0.06012033298611641

0.2100827693939209	0.2416534423828125	1.7605775594711304	0.045261215418577194

0.21508407592773438	0.25018310546875	1.72554349899292	0.059355318546295166
