Czas:	Pozycja:	Prędkość:
0.0	6.8369473516723e-310	6.8369473516707e-310
0.0031104087829589844	0.0	0.0
0.00811624526977539	0.0	0.0
0.013110160827636719	1.8684621905240562e-13	5.2887041968041615e-11
0.018110036849975586	4.634770761624551e-13	8.542838658698315e-11
0.023107051849365234	1.0412076756338706e-12	1.1800856125621095e-10
0.02811884880065918	1.578364938747967e-12	1.5057008417862505e-10
0.033101558685302734	2.5471011411148933e-12	1.832279328262132e-10
0.038073062896728516	3.34494951181874e-12	2.1569626640349782e-10
0.04315495491027832	4.703917588777529e-12	2.480915195501865e-10
0.04815673828125	5.7625130223115665e-12	2.8120616946125665e-10
0.053130149841308594	5.4015851220478914e-05	0.03601056279502546
0.05811023712158203	0.0003384597804288516	0.114381984698957
0.06311750411987305	0.001386003081339265	0.21543857236704966
0.06814813613891602	0.0023189431819894556	0.267367420975985
0.07310104370117188	0.004019645830806406	0.319367611559512
0.07814741134643555	0.005395046226259838	0.3776382248809552
0.08308577537536621	0.0076966937182133795	0.4118757111493675
0.08813858032226562	0.009412166339654067	0.45820040296035003
0.09329104423522949	0.012305545354503504	0.49817758781326893
0.09811878204345703	0.014280172314501465	0.5156006384416653
0.10312581062316895	0.016376534653014894	0.5477744125943985
0.10814070701599121	0.019579690875737667	0.5487547804017786
0.11312055587768555	0.021798224213540666	0.5780051055771095
0.11815047264099121	0.02516726735639121	0.5740657508232411
0.12319540977478027	0.0274786509444578	0.6001071039800588
0.1281299591064453	0.03096704115875505	0.5929393389221965
0.13314104080200195	0.033347153048561166	0.615721186477782
0.13809657096862793	0.0369151284444125	0.6045813928270692
0.1431107521057129	0.03933761570215724	0.6258694657835521
0.14815545082092285	0.04312197266024626	0.6336917684110311
0.15314936637878418	0.04559166432334054	0.6320202796719171
0.15840482711791992	0.04923429153405549	0.6151670102648948
0.16315841674804688	0.05170076141607122	0.6387445422844461
0.16819524765014648	0.05539666051292656	0.6220489690459207
0.17316174507141113	0.05788008019386734	0.6405454690096112
0.17807459831237793	0.060443830836454396	0.6602981515804794
0.1831505298614502	0.06425031827889681	0.6401266865907366
0.1881551742553711	0.06680379013269085	0.6577550972694558
0.19315648078918457	0.07059949775272244	0.6394567737090727
0.19818925857543945	0.07315091222579502	0.6568160501234276
0.2031383514404297	0.07694012976112458	0.6386418288521222
0.20815467834472656	0.07948802349542286	0.6555892973443399
0.21315503120422363	0.08326875904513606	0.6370968153773781
0.21815180778503418	0.08581160074582518	0.6547861997588843
0.22307109832763672	0.08958930377587444	0.6365240324722318
0.2281489372253418	0.09212812361827684	0.6531205034963591
0.2331993579864502	0.09605957919669422	0.6566430347385351
0.2381882667541504	0.09861407812411158	0.6522131532858128
0.2431507110595703	0.10121306827050919	0.6680828043908732
0.24815058708190918	0.10506071983197503	0.6468355537810343
0.2532339096069336	0.10763827785888556	0.6629149219511535
0.2581818103790283	0.11146067486980778	0.6441942849456673
0.2631642818450928	0.11402992494470827	0.6607356550375992
0.2681243419647217	0.11666725939072532	0.6777952515517637
0.2732107639312744	0.12056814096885943	0.6550111269652602
0.27819061279296875	0.1231774077554996	0.6711586228236407
0.28315258026123047	0.12704457276573738	0.6501341351661435
0.2881901264190674	0.12963393933602793	0.6654372367871507
0.29313063621520996	0.13346770660921414	0.6454062243935451
0.29816603660583496	0.13604031020523616	0.6613788795440735
0.3034677505493164	0.13868075284295056	0.678949433720116
0.30820655822753906	0.14259616208239118	0.6607507655825705
0.3131837844848633	0.14522656473209464	0.6738960650896028
0.31812381744384766	0.14909829424442375	0.6502760788009726
0.3231074810028076	0.15168736526795804	0.6651464059606614
0.32820844650268555	0.15434041027786036	0.6814818263249592
0.33313608169555664	0.15826358627356873	0.6598222618368043
0.33814358711242676	0.1608902133955445	0.6742044300577966
0.34316110610961914	0.1649310720880864	0.6727152693717703
0.3481018543243408	0.1675434155666535	0.6656002510648825
0.3532242774963379	0.17152225222163142	0.6619638004290976
0.3583817481994629	0.17409623822893133	0.6573002420721895
0.36313629150390625	0.1767184169532613	0.6751101012760877
0.36820220947265625	0.1806053740746409	0.6510547170626869
0.3731701374053955	0.18319577141095023	0.6661416810288491
0.37815046310424805	0.18703432564298458	0.6455633976147824
0.38317155838012695	0.1896069788435508	0.6616019569791555
0.38814854621887207	0.193420550464231	0.6421903250584186
0.39315366744995117	0.19598175270073426	0.6589534782871908
0.39810967445373535	0.19994254144735205	0.6605503892122037
0.40314483642578125	0.2025090504718616	0.6542211552252749
0.4082019329071045	0.20511436351552814	0.6697860252725637
0.4131619930267334	0.20897399856087473	0.6496706413452692
0.418137788772583	0.2115631064762199	0.6654994168739442
0.423189640045166	0.2153963020712461	0.6447144929287972
0.42815613746643066	0.21796732342708547	0.6618239714091007
0.43314146995544434	0.22178343129976738	0.6421565696766786
0.4382181167602539	0.22434366699983277	0.6586996479812638
0.44317054748535156	0.22697577925399606	0.6773870208720815
0.4482460021972656	0.23087760103126376	0.655250691379697
0.45318174362182617	0.23348749084290402	0.6712102392926952
0.4581482410430908	0.237353689905749	0.6495234389724472
0.46326255798339844	0.2399400120506266	0.6646696185970703
0.46819067001342773	0.24377112384799524	0.645769312036581
0.4731638431549072	0.24634634454069762	0.662039019120016
0.4786207675933838	0.24898797263704084	0.6787058050625084
0.4831533432006836	0.2515953184082309	0.6289774102094375
0.48813891410827637	0.2555375376039628	0.6734228434145683
0.4931201934814453	0.2595616040226003	0.6693424691723534
0.4981391429901123	0.262160302656443	0.6620091380170324
0.5030584335327148	0.26612271968404727	0.6601130632205608
0.508108377456665	0.26868649393652744	0.6532257303928634
0.5131337642669678	0.2712876498173475	0.668850087671447
0.5181353092193604	0.2751419814156193	0.6485591045161322
0.5230963230133057	0.2790334595146777	0.6492183211193044
0.5281071662902832	0.2815579757894556	0.6442627493439078
0.5331013202667236	0.2841262845176026	0.6608127370560563
0.5381345748901367	0.2879361107212009	0.641400513703967
0.5431766510009766	0.29049501016251755	0.6588327223552094
0.5481343269348145	0.2942961488661674	0.6406061523496959
0.5531096458435059	0.2968516401578932	0.6574829702409261
0.558159351348877	0.3006419975228614	0.6381698437502407
0.5631363391876221	0.30318893776603395	0.65609632254489
0.5681302547454834	0.3069746840746401	0.6376286573257438
0.5731287002563477	0.3095186726047045	0.6549399186275232
0.5780982971191406	0.31329684136416375	0.6365914055322469
0.5832316875457764	0.3158369121966111	0.6538414505189584
0.5882158279418945	0.319776777270033	0.6585297282406585
0.5931661128997803	0.3223373886223476	0.6531508626021955
0.5981624126434326	0.32493781714953685	0.6679816665622634
0.6031367778778076	0.32878398513423673	0.6468644908249249
0.6081357002258301	0.3313617707881421	0.6628130771626118
0.6132769584655762	0.3351812740142583	0.6428675023309286
0.618079662322998	0.3377477289587633	0.6615363388931733
0.6231293678283691	0.3415622199542589	0.6404287721989227
0.6281185150146484	0.34411421447161	0.6569891885301814
0.6331100463867188	0.3479041455660402	0.6383462343292557
0.6388473510742188	0.3504509366120475	0.6556044759746257
0.6431581974029541	0.35424706029246916	0.6467544816893341
0.6483583450317383	0.35811694239161307	0.6407867698416848
0.6531744003295898	0.3606106970159249	0.6385565192927593
0.6581432819366455	0.36315835104626154	0.6546672232416239
0.663137674331665	0.36692945175140446	0.6349495326683522
0.6681549549102783	0.3694632216093542	0.6524845919537382
0.6732330322265625	0.3733904905956992	0.6555673808665435
0.6781520843505859	0.3759411967548444	0.6515101059609044
0.6831197738647461	0.3785367344637247	0.666724296176498
0.6882054805755615	0.38237503532067185	0.6453448230763704
0.6931941509246826	0.38494882855178686	0.6627461490377543
0.6981236934661865	0.3887713644343312	0.6434170695775824
0.7039856910705566	0.39133561481505785	0.6592278162927897
0.7081270217895508	0.395151398755932	0.6508960516216628
0.7131845951080322	0.3977449164730402	0.6611688936524355
0.7181637287139893	0.4003715260088698	0.6745845019584741
0.7231593132019043	0.40425477708317586	0.6524663753595169
0.7283370494842529	0.40816515450188706	0.6519603753750544
0.7331557273864746	0.41070387380641193	0.6494402648074357
0.7381844520568848	0.41459559342323504	0.6478270615989751
0.7437667846679688	0.417115095733735	0.6435269124377608
0.7481472492218018	0.4195839151235108	0.5952557145010798
0.7531371116638184	0.4233522555212919	0.6458382124757008
0.7582030296325684	0.42592514293108685	0.6616469818422915
0.7631371021270752	0.42973991125120514	0.6428276181655418
0.7681829929351807	0.43230350937806866	0.6592453816078466
0.7731292247772217	0.43610393934717434	0.640378504820173
0.7781345844268799	0.43865834679537113	0.6571276334908737
0.7831504344940186	0.44260850982567984	0.6588837911708233
0.7881238460540771	0.4451700417264913	0.6535412156819648
0.7931244373321533	0.4477728392042745	0.6687830535654581
0.7984914779663086	0.4516242537880158	0.6477551102191045
0.8031260967254639	0.45535626974783244	0.6324585678051474
0.8081865310668945	0.45788145283062204	0.6481430531901039
0.8131215572357178	0.4604686053586039	0.666038206168663
0.8181498050689697	0.4643076612325167	0.6453990262281549
0.8235900402069092	0.46688004973762626	0.6618853097836438
0.8281395435333252	0.47070478262899085	0.6481825466758299
0.8331589698791504	0.47328802151839056	0.6613783373015895
0.8384320735931396	0.4770882510348658	0.6394969820143498
0.8431692123413086	0.47964491334209464	0.6603226318900705
0.8482763767242432	0.4836089324869136	0.6590806267848633
0.8530621528625488	0.48617128087813116	0.6543422584055166
0.8581030368804932	0.4887749196245141	0.667554477686339
0.8631207942962646	0.4926146755097843	0.6460694840633013
0.8681862354278564	0.4951911101624672	0.6629250471997697
0.8731780052185059	0.4977403152493736	0.6151756460326526
0.878143310546875	0.5015838067154059	0.6611710732545723
0.8832063674926758	0.5053948588904411	0.6412912274612649
0.8881776332855225	0.5079533612355547	0.6589343585483182
0.8931708335876465	0.5117545128343128	0.6399417191016857
0.8981626033782959	0.5143068781314639	0.656910117567958
0.9032175540924072	0.51809535574785	0.6380935422034332
0.9081315994262695	0.5206424746585792	0.6562163044565942
0.9131073951721191	0.5232637433670395	0.6735878059030548
0.9181182384490967	0.5271407015960538	0.6514244829659458
0.9231088161468506	0.5297355764777619	0.6671360980844038
0.9281299114227295	0.5335790638193976	0.6465006617669092
0.9331271648406982	0.5361563785880592	0.663089319527684
0.9381403923034668	0.5399788757535492	0.643389683935435
0.9431643486022949	0.5425447639366652	0.6603285299293357
0.9481213092803955	0.5463528587351183	0.6414500573878273
0.9531817436218262	0.548911051034264	0.6580811268613252
0.9582140445709229	0.5527061372414386	0.6397401045785703
0.9631638526916504	0.555260192594301	0.6577961403482185
0.9681644439697266	0.5590542934488758	0.6386206637252293
0.9731845855712891	0.5616015071903582	0.655708954266763
0.9781055450439453	0.565384281915681	0.6375164372748691
0.9831571578979492	0.5679272326795125	0.6541566421936665
0.9881393909454346	0.5704422936015766	0.6068976029169421
0.993145227432251	0.5742398363613529	0.6539794372548485
0.998218297958374	0.5781744956902255	0.6565895301073631
1.0031936168670654	0.5807287693948903	0.6523055389435076
1.008162021636963	0.583265783729445	0.626491982172022
1.013148307800293	0.5866874875261491	0.5263098062821233
1.0181639194488525	0.5886224157363824	0.45893509688687917
1.0232551097869873	0.5910662703077434	0.37266283476082573
1.0281100273132324	0.5924342880125139	0.32428049181577234
1.0332138538360596	0.593624680025218	0.28217370649920415
1.0381762981414795	0.5951268246997021	0.22903808641444046
1.0431690216064453	0.5959675915568375	0.19929738653195395
1.048133134841919	0.5970285455846921	0.16176792715594723
1.0531554222106934	0.5976223730523313	0.1407622810868322
1.0580823421478271	0.5983717170885822	0.1142554983457621
1.0631461143493652	0.5987911330655971	0.09941936480914715
1.0681393146514893	0.5993203892521702	0.08069781892210848
1.0731322765350342	0.5996166196748286	0.07021916682192575
1.0782053470611572	0.5998743844291209	0.06110117293162831
1.0831539630889893	0.6001996548011757	0.04959528154925896
1.0881593227386475	0.600463673884733	0.04025605129876353
1.093200922012329	0.6006114482267174	0.035028782927427615
1.0981495380401611	0.6007400339965734	0.030480277965430624
1.103149175643921	0.6009022948972804	0.02474057198684043
1.1081974506378174	0.6009931140816693	0.021527996355025225
1.1131582260131836	0.6011077177635303	0.01747408419825003
1.118182897567749	0.6011718626861163	0.01520506563580637
1.1231486797332764	0.6012528064244961	0.012341817268003097
1.1281588077545166	0.6012981115119755	0.010739226130313417
1.1331489086151123	0.6013552814796109	0.00871693484755598
1.1381700038909912	0.6013872801299918	0.00758503650299347
1.143373727798462	0.6014276588580423	0.006156707029967068
1.1481659412384033	0.6014502592696772	0.005357255546498352
1.1532375812530518	0.6014787784685925	0.004348436935198152
1.1581568717956543	0.6014947409732603	0.003783790226871364
1.16318678855896	0.6015086307387226	0.0032924631756932055
1.1681933403015137	0.6015261580736452	0.0026724632335933807
1.1731443405151367	0.6015359683129279	0.002325442547665091
1.1781485080718994	0.6015483477407912	0.0018875411443770584
1.1831774711608887	0.6015552766407102	0.0016424429838436394
1.1881513595581055	0.6015640201396449	0.0013331564404398533
1.1931688785552979	0.6015689139707434	0.0011600454106579505
1.1981709003448486	0.601575089439793	0.0009415985977206942
1.2031488418579102	0.6015785459167374	0.0008193315494225972
1.2081739902496338	0.6015829076051491	0.0006650441706168575
1.213132619857788	0.6015853488894165	0.0005786878528341033
1.2181270122528076	0.6015884295178915	0.0004697158109011612
1.2231833934783936	0.6015901537790308	0.0004087229782084867
1.2280995845794678	0.6015923296042859	0.0003317568257256154
1.2331223487854004	0.6015935474372585	0.0002886780361780472
1.2381386756896973	0.601595084206648	0.00023431740823753877
1.2431631088256836	0.6015959443531278	0.0002038911757255013
1.2481074333190918	0.6015970297620555	0.00016549666365295312
1.2531092166900635	0.6015976372771938	0.00014400683920023916
1.2580723762512207	0.6015984038935436	0.00011688907745144306
1.2630600929260254	0.6015988329770215	0.00010171097235533999
