Czas:	Pozycja:	Predkosc:	Moment:
0.21519064903259277	0.1414031982421875	0.9861388802528381	0.0602448433637619

0.22019147872924805	0.146209716796875	0.9821166396141052	0.06388269364833832

0.22519326210021973	0.1510772705078125	0.9643616676330566	0.08838796615600586

0.2301948070526123	0.15594482421875	0.9729790687561035	0.06360805034637451

0.23519635200500488	0.1607513427734375	0.9644937515258789	0.07782334834337234

0.24019837379455566	0.1658935546875	1.0185786485671997	0.06467146426439285

0.24519968032836914	0.1708984375	1.0000206232070923	0.07599525153636932

0.2502021789550781	0.17584228515625	0.958034873008728	0.06371840089559555

0.2552034854888916	0.180145263671875	0.8910750150680542	0.07960635423660278

0.2602043151855469	0.1846923828125	0.929381787776947	0.07772187888622284

0.26520633697509766	0.1893157958984375	0.9308141469955444	0.07825137674808502

0.27020788192749023	0.1937408447265625	0.8771559596061707	0.09525616466999054

0.2752089500427246	0.1976318359375	0.7884268760681152	0.09110773354768753

0.2802109718322754	0.2012939453125	0.7338533401489258	0.1038091704249382

0.28521227836608887	0.2050933837890625	0.755876898765564	0.09101606160402298

0.29021334648132324	0.209228515625	0.8293043375015259	0.07422853261232376

0.2952148914337158	0.2142181396484375	0.9765440225601196	0.047176703810691833

0.30025410652160645	0.2201995849609375	1.1263056993484497	0.06314095854759216

0.3052551746368408	0.2262725830078125	1.2139750719070435	0.0656445175409317

0.3102567195892334	0.2324981689453125	1.2448415756225586	0.04638899490237236

0.3152592182159424	0.2386322021484375	1.242949366569519	0.044984038919210434

0.32026052474975586	0.2451629638671875	1.268775224685669	0.05570051446557045

0.32739973068237305	0.254119873046875	1.2322468757629395	0.05624637007713318

0.3330967426300049	0.2605133056640625	1.1582965850830078	0.08863823115825653

0.33809876441955566	0.2660369873046875	1.1103640794754028	0.062321968376636505

0.34310030937194824	0.271453857421875	1.0764362812042236	0.06694464385509491

0.348102331161499	0.276611328125	1.0460344552993774	0.07047760486602783

0.3531043529510498	0.2817230224609375	1.035400629043579	0.0779305249452591

0.3581061363220215	0.287109375	1.082751750946045	0.05953801050782204

0.36310720443725586	0.29278564453125	1.1333898305892944	0.052615679800510406

0.3694336414337158	0.300201416015625	1.1586506366729736	0.0641484335064888

0.3744351863861084	0.3058013916015625	1.122753620147705	0.049019865691661835

0.3794372081756592	0.311065673828125	1.0578579902648926	0.06045469269156456

0.38540029525756836	0.3169403076171875	0.9942238926887512	0.0673101618885994

0.39040255546569824	0.32220458984375	1.033370018005371	0.045731522142887115

0.3954043388366699	0.3273162841796875	1.0215401649475098	0.06780607253313065

0.400407075881958	0.33221435546875	0.9805678725242615	0.07464947551488876

0.4054090976715088	0.3365936279296875	0.8938184976577759	0.07685242593288422

0.41041016578674316	0.3406982421875	0.8242704272270203	0.056653957813978195

0.41541218757629395	0.3444061279296875	0.7297714352607727	0.08481118083000183

0.4204132556915283	0.3475799560546875	0.6782305836677551	0.08514510840177536

0.4254143238067627	0.3505706787109375	0.6216087937355042	0.09284708648920059

0.4304163455963135	0.353729248046875	0.6156384944915771	0.10544994473457336

0.43541812896728516	0.356903076171875	0.6452935338020325	0.07766920328140259

0.44041919708251953	0.360565185546875	0.7141610980033875	0.0859236940741539

0.445420503616333	0.364532470703125	0.7877206802368164	0.06913083046674728

0.4504225254058838	0.36895751953125	0.8658446669578552	0.08528511971235275

0.45542335510253906	0.373291015625	0.881434440612793	0.06908127665519714

0.46042490005493164	0.377899169921875	0.9114096760749817	0.0906122624874115

0.4654269218444824	0.3827362060546875	0.9616028070449829	0.08067243546247482

0.4704279899597168	0.3877716064453125	1.0024274587631226	0.0819835290312767

0.47542905807495117	0.392822265625	1.011177897453308	0.07228384166955948

0.48043084144592285	0.3979949951171875	1.0169554948806763	0.08400607109069824

0.48543238639831543	0.4031829833984375	1.0494155883789062	0.07597225159406662

0.4904334545135498	0.408660888671875	1.0741723775863647	0.09709612280130386

0.4954347610473633	0.4142608642578125	1.1256877183914185	0.06129544973373413

0.5004367828369141	0.4197998046875	1.0968950986862183	0.07005006819963455

0.5054373741149902	0.424957275390625	1.0541867017745972	0.0946686789393425

0.5104389190673828	0.4299163818359375	1.0170267820358276	0.0677470862865448

0.5154409408569336	0.435089111328125	1.025650143623352	0.0724383145570755

0.5204424858093262	0.4409332275390625	1.1530954837799072	0.06096409633755684

0.5254435539245605	0.44677734375	1.1615257263183594	0.0685904324054718

0.5304524898529053	0.4524688720703125	1.1203042268753052	0.06737285107374191

0.5354599952697754	0.4582061767578125	1.1522926092147827	0.070970818400383

0.5404620170593262	0.464019775390625	1.1777842044830322	0.05727234482765198

0.5454633235931396	0.4702911376953125	1.2282899618148804	0.05370962992310524

0.5504655838012695	0.4763031005859375	1.1847548484802246	0.08170360326766968

0.5554671287536621	0.4818115234375	1.1258033514022827	0.07165702432394028

0.5604679584503174	0.4872589111328125	1.0866905450820923	0.0637439712882042

0.5654704570770264	0.4928131103515625	1.0858968496322632	0.05599713698029518

0.5704717636108398	0.4979248046875	1.0377904176712036	0.07118536531925201

0.5754725933074951	0.5031280517578125	1.0370877981185913	0.058187492191791534

0.5804743766784668	0.508453369140625	1.071665644645691	0.10165388137102127

0.5854752063751221	0.5139617919921875	1.1074050664901733	0.04863624647259712

0.5904767513275146	0.51959228515625	1.120182752609253	0.05742451548576355

0.5954782962799072	0.5253753662109375	1.1436400413513184	0.06584010273218155

0.6004800796508789	0.5308990478515625	1.1074408292770386	0.059556808322668076

0.6054811477661133	0.536468505859375	1.108554720878601	0.04941835254430771

0.6104824542999268	0.5422515869140625	1.1611154079437256	0.048812154680490494

0.6154837608337402	0.548095703125	1.1439177989959717	0.06428737193346024

0.6204843521118164	0.5536651611328125	1.1168192625045776	0.0559825636446476

0.6254856586456299	0.5590057373046875	1.059841275215149	0.07915593683719635

0.6304864883422852	0.5640411376953125	0.9969081282615662	0.061011020094156265

0.6354928016662598	0.568572998046875	0.924541175365448	0.06643779575824738

0.6404941082000732	0.5731048583984375	0.9144792556762695	0.041907474398612976

0.6454982757568359	0.5776214599609375	0.8967324495315552	0.04899168014526367

0.6505002975463867	0.5823822021484375	0.9276817440986633	0.06620309501886368

0.6555020809173584	0.5870361328125	0.9425844550132751	0.054833222180604935

0.6605033874511719	0.5916595458984375	0.9314451217651367	0.07118852436542511

0.6655049324035645	0.5963134765625	0.9210996031761169	0.05578583478927612

0.6705100536346436	0.600616455078125	0.8650581240653992	0.08226598799228668

0.6755115985870361	0.604766845703125	0.8606964349746704	0.06562569737434387

0.6805248260498047	0.609405517578125	0.9017280340194702	0.06270202994346619

0.6855258941650391	0.6138916015625	0.8924299478530884	0.05243988335132599

0.6905272006988525	0.618560791015625	0.9260335564613342	0.07850755006074905

0.695528507232666	0.6230621337890625	0.9063475728034973	0.06035139039158821

0.7005307674407959	0.627655029296875	0.9140358567237854	0.0677015632390976

0.7055327892303467	0.6320648193359375	0.8983597755432129	0.06304378062486649

0.7105340957641602	0.636749267578125	0.9416412711143494	0.06991846114397049

0.7155356407165527	0.641143798828125	0.8727364540100098	0.09524475783109665

0.7205390930175781	0.6451263427734375	0.8073955774307251	0.07378257811069489

0.7255408763885498	0.6483306884765625	0.6723136305809021	0.11461661756038666

0.7305424213409424	0.6514892578125	0.631443440914154	0.10280292481184006

0.735543966293335	0.65478515625	0.6512172222137451	0.1038215383887291

0.7405452728271484	0.65777587890625	0.6103754639625549	0.09977990388870239

0.7455465793609619	0.6608734130859375	0.6088649034500122	0.11162444949150085

0.7505490779876709	0.6643524169921875	0.6701977849006653	0.08893821388483047

0.7555499076843262	0.6678314208984375	0.7075947523117065	0.10369966924190521

0.7605512142181396	0.6716461181640625	0.7641193866729736	0.09876745194196701

0.7655525207519531	0.6758270263671875	0.8128678202629089	0.10230561345815659

0.7705533504486084	0.6804351806640625	0.9040972590446472	0.09644489735364914

0.7755551338195801	0.685638427734375	1.0343598127365112	0.0740538164973259

0.78055739402771	0.691802978515625	1.1999471187591553	0.0694354772567749

0.7855582237243652	0.69818115234375	1.2438029050827026	0.0893930047750473

0.7905597686767578	0.704559326171875	1.28195321559906	0.07268796861171722

0.7955605983734131	0.7113189697265625	1.3372811079025269	0.06964971870183945

0.8005626201629639	0.7180938720703125	1.320779800415039	0.08468406647443771

0.8055644035339355	0.7241058349609375	1.2470442056655884	0.06481528282165527

0.810565710067749	0.7295989990234375	1.1296515464782715	0.07276362925767899

0.8155984878540039	0.735107421875	1.0788494348526	0.0730496197938919

0.8205993175506592	0.7404937744140625	1.0880552530288696	0.06485147774219513

0.8256011009216309	0.746185302734375	1.136265516281128	0.06613682955503464

0.8306031227111816	0.75201416015625	1.1509113311767578	0.08434953540563583

0.8356051445007324	0.757843017578125	1.1664625406265259	0.07479467988014221

0.8406059741973877	0.76361083984375	1.1631115674972534	0.04147360473871231

0.8456072807312012	0.769927978515625	1.229459524154663	0.06453606486320496

0.8506147861480713	0.7761688232421875	1.2300746440887451	0.07180262356996536

0.855616569519043	0.7819366455078125	1.166730284690857	0.0567665733397007

0.8606173992156982	0.7875213623046875	1.133278489112854	0.06426805257797241

0.865619421005249	0.7930450439453125	1.0863053798675537	0.08280503749847412

0.8706302642822266	0.7978515625	0.9838244318962097	0.07240510731935501

0.87563157081604	0.80242919921875	0.9233876466751099	0.08645526319742203

0.8806352615356445	0.8067474365234375	0.8452052474021912	0.09697352349758148

0.885636568069458	0.8107147216796875	0.806664764881134	0.08177473396062851

0.8906373977661133	0.8145904541015625	0.7871057391166687	0.07519188523292542

0.8956379890441895	0.8186187744140625	0.8056529760360718	0.09747171401977539

0.9006404876708984	0.8230133056640625	0.8534520268440247	0.08182379603385925

0.9056417942047119	0.8273468017578125	0.8762924671173096	0.07976893335580826

0.9106435775756836	0.8321533203125	0.9539089798927307	0.05616948381066322

0.9156451225280762	0.837249755859375	1.0166926383972168	0.07351409643888474

0.9206466674804688	0.8429107666015625	1.1114615201950073	0.06645567715167999

0.925647497177124	0.8490142822265625	1.205439805984497	0.05630658566951752

0.9306495189666748	0.855438232421875	1.2585221529006958	0.05396045744419098

0.9356508255004883	0.86163330078125	1.235181212425232	0.06539884209632874

0.9406523704528809	0.866912841796875	1.0738918781280518	0.07953635603189468

0.9456539154052734	0.8714599609375	0.9112065434455872	0.08717625588178635

0.950655460357666	0.875335693359375	0.8034157156944275	0.07087871432304382

0.9556624889373779	0.8788909912109375	0.7252442836761475	0.09111461043357849

0.9606635570526123	0.88238525390625	0.704020619392395	0.08433430641889572

0.965665340423584	0.8859100341796875	0.705558180809021	0.1028369665145874

0.9706668853759766	0.8894500732421875	0.7008834481239319	0.10718750953674316

0.97566819190979	0.8926239013671875	0.6483420729637146	0.09525109827518463

0.9806702136993408	0.896087646484375	0.6760647892951965	0.1076548844575882

0.9856724739074707	0.899505615234375	0.6907715797424316	0.10512816905975342

0.9906735420227051	0.90325927734375	0.7569898366928101	0.0940631553530693

0.9956746101379395	0.9076385498046875	0.8696263432502747	0.081093430519104

1.0006773471832275	0.9128875732421875	1.0048588514328003	0.07138817012310028

1.0056791305541992	0.9186553955078125	1.1447893381118774	0.07161208987236023

1.0106799602508545	0.925201416015625	1.2827433347702026	0.04068250581622124

1.0156819820404053	0.9320526123046875	1.3382459878921509	0.03082769364118576

1.0206828117370605	0.9389190673828125	1.349431037902832	0.0482938252389431

1.025684118270874	0.945220947265625	1.2959153652191162	0.03512337803840637

1.0306859016418457	0.95086669921875	1.1394859552383423	0.042913224548101425

1.0356876850128174	0.9555206298828125	0.9552074670791626	0.04232921451330185

1.0406882762908936	0.95941162109375	0.8152341246604919	0.04235721379518509

1.0456900596618652	0.962677001953125	0.6620820164680481	0.043898507952690125

1.0506925582885742	0.965087890625	0.49849793314933777	0.045005325227975845

1.0556941032409668	0.9670257568359375	0.42397525906562805	0.036938950419425964

1.0606954097747803	0.968597412109375	0.34013915061950684	0.04450119659304619

1.0656964778900146	0.9699554443359375	0.26703470945358276	0.04411976411938667

1.070697546005249	0.9707794189453125	0.1700572371482849	0.03471504524350166

1.0756990909576416	0.9709320068359375	0.04408496245741844	0.049809735268354416

1.0807011127471924	0.9708709716796875	-7.481349894078448e-05	0.044522449374198914

1.085702657699585	0.97088623046875	0.0029904907569289207	0.04190569743514061

1.0907042026519775	0.9709014892578125	0.007437846157699823	0.05383564531803131

1.0957047939300537	0.9708709716796875	0.002364564687013626	0.04771028459072113

1.100714921951294	0.970947265625	0.020265361294150352	0.04717516526579857

1.1057162284851074	0.9708709716796875	-0.004639823455363512	0.05383478105068207

1.1107177734375	0.97088623046875	0.002160628093406558	0.048600152134895325

1.1157188415527344	0.9709625244140625	0.022359617054462433	0.049181949347257614

1.120720386505127	0.9709014892578125	0.011323590762913227	0.04333853721618652

1.1257219314575195	0.970855712890625	-0.0023416345939040184	0.053834475576877594

1.130723476409912	0.9708251953125	-0.02099541947245598	0.0559050515294075

1.135730504989624	0.9708709716796875	-0.005885397084057331	0.04712957516312599

1.1407318115234375	0.97088623046875	0.00014010451559443027	0.05121332406997681

1.14573335647583	0.9708709716796875	-0.010668453760445118	0.04041833057999611

1.1507353782653809	0.970855712890625	-0.010466087609529495	0.04917659983038902

1.1557362079620361	0.9708709716796875	-0.00028816331177949905	0.04452124983072281

1.1607375144958496	0.970855712890625	-0.007654928602278233	0.04452094808220863

1.1657395362854004	0.9708251953125	-0.014533809386193752	0.04451451450586319

1.1707403659820557	0.970916748046875	0.004703544545918703	0.04391968622803688

1.1757416725158691	0.97088623046875	0.005644778721034527	0.05587179586291313

1.180743932723999	0.9708404541015625	-0.006542698480188847	0.05123613402247429

1.1857452392578125	0.970916748046875	0.01779773272573948	0.053226277232170105

1.190746545791626	0.9709014892578125	0.0026453561149537563	0.051209043711423874

1.1957473754882812	0.97088623046875	0.00413408363237977	0.06052524596452713

1.2007486820220947	0.9708709716796875	-0.007893380708992481	0.053267136216163635

1.205749273300171	0.9708251953125	-0.01910196617245674	0.05124396085739136

1.2107505798339844	0.9709320068359375	0.013879043981432915	0.0578576996922493

1.2157526016235352	0.9709014892578125	0.0007079681963659823	0.04655678942799568

1.2207536697387695	0.970855712890625	-0.004093917552381754	0.049176719039678574

1.225754737854004	0.9708709716796875	0.005047080107033253	0.04508821293711662

1.2307567596435547	0.9708404541015625	-0.014309503138065338	0.04711533337831497

1.235757827758789	0.9709320068359375	0.01579759083688259	0.046540770679712296

1.2407593727111816	0.970916748046875	0.003123809117823839	0.051205772906541824

1.2457611560821533	0.9708404541015625	-0.01523348968476057	0.05589466914534569

1.250762701034546	0.970855712890625	-0.00832165963947773	0.0439738892018795

1.2557635307312012	0.9709320068359375	0.016307426616549492	0.04452768340706825

1.2607645988464355	0.970916748046875	0.017940474674105644	0.04856768622994423

1.2657668590545654	0.970855712890625	0.0023551348131150007	0.04191458225250244

1.270768165588379	0.970855712890625	-0.003930773586034775	0.05122983455657959

1.2757694721221924	0.970916748046875	0.006832297425717115	0.05181773751974106

1.2807714939117432	0.9709014892578125	0.0008224862976931036	0.05121426656842232

1.2857728004455566	0.970855712890625	-0.00821967888623476	0.05177829787135124

1.2907745838165283	0.9709320068359375	0.01391982939094305	0.05321448668837547

1.2957770824432373	0.9708404541015625	-0.01240505464375019	0.05436743423342705

1.3007793426513672	0.970794677734375	-0.02580045536160469	0.046596959233284

1.3057811260223389	0.9708709716796875	-0.006451721768826246	0.0497405007481575

1.3107819557189941	0.970916748046875	0.006013421807438135	0.05383569747209549

1.3157854080200195	0.970855712890625	-0.010033133439719677	0.053834620863199234

1.320786952972412	0.9708099365234375	-0.016828877851366997	0.05124634504318237

1.3257887363433838	0.9709014892578125	0.00674130953848362	0.04715212807059288

1.330791711807251	0.9709320068359375	0.007089567836374044	0.05320350080728531

1.3358104228973389	0.9708709716796875	0.003316766582429409	0.05906549468636513

1.3408117294311523	0.9708404541015625	-0.003938623238354921	0.039321284741163254

1.3458147048950195	0.9708251953125	-0.015024847351014614	0.056423064321279526

1.3508195877075195	0.9708404541015625	-0.014376961626112461	0.042460352182388306

1.3558220863342285	0.970916748046875	0.005178845953196287	0.047157540917396545

1.3608253002166748	0.9708709716796875	-0.0005423175171017647	0.060530971735715866

1.3658370971679688	0.97088623046875	0.00024047830083873123	0.0491795614361763

1.3714067935943604	0.9709014892578125	0.0053608170710504055	0.0625469833612442

1.3764097690582275	0.97088623046875	0.002825747011229396	0.044524066150188446

1.3814127445220947	0.9709014892578125	0.008371209725737572	0.05180319398641586

1.386443853378296	0.9709014892578125	0.0006452121888287365	0.05443542078137398

1.3914473056793213	0.970916748046875	0.006402459926903248	0.03987208008766174

1.3964495658874512	0.970855712890625	-0.0037974307779222727	0.04712529480457306

1.4015254974365234	0.9708251953125	-0.013448270969092846	0.03985682502388954

1.4065284729003906	0.9708709716796875	-0.004173933528363705	0.0497460775077343

1.411531925201416	0.9709014892578125	0.012708759866654873	0.048577938228845596

1.418407917022705	0.970855712890625	-0.009513888508081436	0.058491725474596024

1.4234230518341064	0.9708099365234375	-0.019015692174434662	0.05641389265656471

1.42842435836792	0.970855712890625	-0.009639386087656021	0.048621613532304764

1.4334275722503662	0.9709014892578125	0.0031049891840666533	0.04189690575003624

1.438429355621338	0.9709014892578125	-0.0034617199562489986	0.051804203540086746

1.4434309005737305	0.970855712890625	-0.007667489815503359	0.044520094990730286

1.4484519958496094	0.9709014892578125	0.011099251918494701	0.047153547406196594

1.4534544944763184	0.97088623046875	-0.0017502261325716972	0.060530681163072586

1.4584555625915527	0.9708404541015625	-0.012841160409152508	0.04192055016756058

1.4634592533111572	0.9709014892578125	0.00457490049302578	0.04189549386501312

1.468465805053711	0.970855712890625	-0.008713822811841965	0.051229555159807205

1.4734673500061035	0.9708404541015625	-0.013796512968838215	0.051769912242889404

1.478468656539917	0.970947265625	0.013690794818103313	0.04853711649775505

1.4834721088409424	0.9708404541015625	-0.007932605221867561	0.04917550086975098

1.4884743690490723	0.9708709716796875	0.005324739497154951	0.058491598814725876

1.4934818744659424	0.970855712890625	-0.0031338653061538935	0.05178419128060341

1.4984843730926514	0.9708709716796875	0.006433827802538872	0.04860946908593178

1.503485918045044	0.97088623046875	0.000425586971687153	0.04714237526059151

1.5084874629974365	0.9708404541015625	-0.0064438870176672935	0.043441735208034515

1.5134897232055664	0.970855712890625	2.0317688722570892e-06	0.03725497052073479

1.5184929370880127	0.9707794189453125	-0.0180932879447937	0.02843445912003517

1.5234944820404053	0.9708251953125	0.0033904905430972576	0.016566874459385872

1.5284955501556396	0.97076416015625	-0.011103013530373573	0.01607963629066944

1.5334978103637695	0.970855712890625	0.012007540091872215	-1.5060506010702857e-13

1.5385007858276367	0.9708099365234375	0.004270555451512337	-0.002580976579338312

1.5435028076171875	0.9707489013671875	-0.010415909811854362	-0.025424035266041756

1.548506259918213	0.970703125	-0.011231649667024612	-0.02758493274450302

1.5535078048706055	0.9706573486328125	-0.012918040156364441	-0.02116137184202671

1.5585110187530518	0.9706268310546875	-0.014243618585169315	-0.039808206260204315

1.5635132789611816	0.9705810546875	-0.01572450064122677	-0.05158296599984169

1.5685157775878906	0.970367431640625	-0.03319702669978142	-0.04663702845573425

1.573523759841919	0.97003173828125	-0.06039254367351532	-0.06064939498901367

1.5785319805145264	0.9697265625	-0.06484301388263702	-0.07447821646928787

1.58355712890625	0.9692840576171875	-0.08290538936853409	-0.08720408380031586

1.5885586738586426	0.9687347412109375	-0.10742777585983276	-0.08098921179771423

1.593559980392456	0.9681854248046875	-0.1126297265291214	-0.0952686220407486

1.598562240600586	0.9674835205078125	-0.13963231444358826	-0.09440546482801437

1.603564739227295	0.9666900634765625	-0.16256718337535858	-0.09711839258670807

1.6085658073425293	0.9655914306640625	-0.21316349506378174	-0.10937607288360596

1.6135687828063965	0.9639129638671875	-0.31389161944389343	-0.08599818497896194

1.6185719966888428	0.9614715576171875	-0.46381059288978577	-0.08841374516487122

1.6235735416412354	0.9582977294921875	-0.6095473766326904	-0.09321334213018417

1.6285743713378906	0.9545745849609375	-0.7326474189758301	-0.08546605706214905

1.633577585220337	0.949737548828125	-0.9224026799201965	-0.0766393169760704

1.6385784149169922	0.9443817138671875	-1.059255599975586	-0.07730462402105331

1.6435801982879639	0.938323974609375	-1.176485300064087	-0.07397974282503128

1.648583173751831	0.932586669921875	-1.1467454433441162	-0.07741878181695938

1.6535851955413818	0.927154541015625	-1.0752489566802979	-0.0825246050953865

1.6585862636566162	0.9222412109375	-1.0326632261276245	-0.08680765330791473

1.6635899543762207	0.917388916015625	-0.9600813984870911	-0.07989707589149475

1.6686146259307861	0.913238525390625	-0.8361611366271973	-0.10229253768920898

1.6736161708831787	0.90972900390625	-0.7324886322021484	-0.11312581598758698

1.6786174774169922	0.9064483642578125	-0.6785022020339966	-0.09685938060283661

1.683619737625122	0.9028167724609375	-0.7137768268585205	-0.0919443666934967

1.6886208057403564	0.89892578125	-0.7726200222969055	-0.10653519630432129

1.6936228275299072	0.89434814453125	-0.8994362950325012	-0.09257552027702332

1.6986258029937744	0.889007568359375	-1.0218100547790527	-0.08993714302778244

1.703627586364746	0.8834381103515625	-1.11631178855896	-0.07198029011487961

1.7086303234100342	0.877685546875	-1.145229697227478	-0.07619134336709976

1.713632583618164	0.8715667724609375	-1.210344672203064	-0.06755220890045166

1.7186353206634521	0.86492919921875	-1.3223252296447754	-0.05526258423924446

1.7236363887786865	0.8577728271484375	-1.4263168573379517	-0.05695195123553276

1.7286376953125	0.850372314453125	-1.4607834815979004	-0.05519678443670273

1.7336411476135254	0.8433990478515625	-1.3717831373214722	-0.07323182374238968

1.7386434078216553	0.837005615234375	-1.292281150817871	-0.06780876964330673

1.7436444759368896	0.83135986328125	-1.1499391794204712	-0.06014641374349594

1.748647689819336	0.8260650634765625	-1.069262146949768	-0.07512589544057846

1.7536571025848389	0.8209686279296875	-1.0234647989273071	-0.0766269639134407

1.7586581707000732	0.81597900390625	-1.0095795392990112	-0.06008773297071457

1.7636618614196777	0.810943603515625	-1.0048658847808838	-0.0695909932255745

1.7686638832092285	0.8057861328125	-1.0118123292922974	-0.06317875534296036

1.773665189743042	0.800628662109375	-1.0573517084121704	-0.05944040045142174

1.7786660194396973	0.79510498046875	-1.0930895805358887	-0.060513731092214584

1.7836692333221436	0.78912353515625	-1.1530849933624268	-0.06265237182378769

1.7886700630187988	0.7836151123046875	-1.1353871822357178	-0.058755677193403244

1.7936768531799316	0.7782745361328125	-1.086627721786499	-0.05900045484304428

1.798680305480957	0.77294921875	-1.0577313899993896	-0.048372168093919754

1.8036820888519287	0.76800537109375	-1.0129766464233398	-0.07497059553861618

1.8086833953857422	0.763275146484375	-0.9671255350112915	-0.07178711891174316

1.8136851787567139	0.7590179443359375	-0.8638744354248047	-0.08510846644639969

1.8186872005462646	0.7549285888671875	-0.8232254385948181	-0.0790480226278305

1.8236887454986572	0.7508392333984375	-0.8392391800880432	-0.08083134889602661

1.8286898136138916	0.7465362548828125	-0.8696865439414978	-0.07612115144729614

1.8336925506591797	0.7417144775390625	-0.9289281368255615	-0.07597529888153076

1.8386945724487305	0.737274169921875	-0.9089630246162415	-0.10236595571041107

1.843695878982544	0.7328948974609375	-0.8764351606369019	-0.07613880932331085

1.8486993312835693	0.7286529541015625	-0.8342846632003784	-0.08429649472236633

1.853701114654541	0.724151611328125	-0.9019376635551453	-0.06305541098117828

1.85870361328125	0.7193145751953125	-0.9787533283233643	-0.060534022748470306

1.8637073040008545	0.714019775390625	-1.0331834554672241	-0.0694449320435524

1.8687100410461426	0.708892822265625	-1.0311248302459717	-0.08542751520872116

1.873715877532959	0.7040252685546875	-0.9935348033905029	-0.07862376421689987

1.8787171840667725	0.6988983154296875	-1.0196889638900757	-0.055555328726768494

1.883730411529541	0.6937103271484375	-1.0277950763702393	-0.07001025229692459

1.8887324333190918	0.688446044921875	-1.0460864305496216	-0.07636209577322006

1.893733263015747	0.6836090087890625	-0.9739924669265747	-0.07507359236478806

1.8987352848052979	0.6793212890625	-0.8607476949691772	-0.0932278260588646

