Czas:	Pozycja:	Prędkość:
0.0	0.0	0.0
0.009560585021972656	0.0	0.0
0.019561767578125	0.0011126952834425027	0.192945939811495
0.029577016830444336	0.0038688673922785775	0.3364543903282745
0.03955984115600586	0.007810418024580756	0.4368171434049951
0.049576520919799805	0.012576023543695655	0.5061509896021451
0.059558868408203125	0.017917457010075237	0.5551840888970861
0.06957435607910156	0.024041362195171726	0.574756182996239
0.0795743465423584	0.030331138623243617	0.5889638533982339
0.08955001831054688	0.036735708436946346	0.5985804803806408
0.0995476245880127	0.04321583854592036	0.6048297903935228
0.11010026931762695	0.04975090729353797	0.6095998081067494
0.11966776847839355	0.05641115954506828	0.623353192159206
0.129594087600708	0.06178070368299981	0.660283421880311
0.13958024978637695	0.06838292866913263	0.6608421476324412
0.14960694313049316	0.07499675369577175	0.6624419473583883
0.1600034236907959	0.08162849605638066	0.6643759550565872
0.16958880424499512	0.08831923098323374	0.6731877375566657
0.17962169647216797	0.09535510809359345	0.6495913689130366
0.18963837623596191	0.10226484117782654	0.6414770574545043
0.1996166706085205	0.10910513966799182	0.6355141843602936
0.20958828926086426	0.11460552147586343	0.6776880039804001
0.21960091590881348	0.12135660833995976	0.6738962796861971
0.22961139678955078	0.12808119187872594	0.672079667411897
0.23956990242004395	0.13517364386133449	0.6568019943409884
0.24958467483520508	0.14213135091556317	0.6451081795383258
0.2595555782318115	0.14900130480483714	0.6380104844713872
0.2696051597595215	0.15580593020222563	0.6322367967267675
0.2796463966369629	0.16257509977815862	0.6296885373591334
0.2896101474761963	0.16893768409716536	0.6417655266711031
0.2995474338531494	0.1757728694688072	0.6347847002526499
0.3095862865447998	0.18126349777005135	0.6763136415843203
0.31981492042541504	0.18928943430293232	0.6274778537392438
0.32960963249206543	0.1947640828843729	0.676717127670428
0.3395547866821289	0.20148659123445842	0.6696507286219935
0.34960389137268066	0.20816829010116195	0.6677561267827299
0.36025023460388184	0.21523104826684933	0.6545120943221991
0.3695869445800781	0.22186881053778232	0.6712881648152773
0.37964916229248047	0.2288505801527777	0.6435968642355048
0.3895893096923828	0.2344159114421453	0.6854391550588121
0.39958810806274414	0.24122727606046596	0.6786669979848736
0.40958714485168457	0.2483722505434528	0.6611757157179794
0.41957688331604004	0.2549896405993282	0.6628714801326259
0.42960691452026367	0.2620029312898594	0.6499908881855319
0.43959736824035645	0.2689155194864026	0.6417021178451425
0.44959163665771484	0.27575361839188883	0.6351784447641904
0.45958828926086426	0.2825384974693061	0.6307007940370437
0.4696078300476074	0.2892868120393049	0.6276230883702891
0.4796485900878906	0.2960132803503733	0.6259068255870217
0.4895668029785156	0.30145533708321637	0.6717481031520809
0.49960899353027344	0.30941893173252244	0.6222498290545988
0.5096051692962646	0.31483618604698377	0.6690360636974013
0.5195748805999756	0.3215187714438816	0.6683588689233666
0.5295531749725342	0.32819268764212967	0.6673522214623757
0.5395791530609131	0.33524116502547896	0.6529003504302506
0.5496189594268799	0.34217712460758687	0.6436548882437569
0.5595817565917969	0.3490389631883458	0.6374673528262136
0.5695972442626953	0.3558378551233985	0.6317057712452545
0.5796298980712891	0.3625973718376505	0.6286777320976273
0.5895736217498779	0.36933456730018105	0.6268886347417266
0.5995604991912842	0.3760432523994235	0.6239703653626716
0.6095669269561768	0.3814658163974032	0.6692092934512452
0.619736909866333	0.38941875189397535	0.622259398560643
0.6295666694641113	0.3948509448701216	0.6716223113444022
0.6395595073699951	0.40153550395888565	0.6668047569000921
0.6495585441589355	0.4085817044451375	0.6527908335079837
0.659696102142334	0.4155125942083201	0.6430724024713783
0.6695835590362549	0.4223847457137613	0.6388975110506379
0.6796379089355469	0.42918378300383986	0.6312877954428651
0.6895320415496826	0.4359458618710741	0.6291162869793205
0.6996643543243408	0.4426652521268882	0.6245922117516254
0.7096211910247803	0.44810898790225046	0.6726104175876133
0.7196333408355713	0.4548164841267101	0.6700581498422133
0.7295875549316406	0.4615093528129756	0.669393416910053
0.7395553588867188	0.4685709457636729	0.653871697914167
0.7496068477630615	0.4755059204051591	0.6432393833808092
0.7595577239990234	0.4823661381776228	0.6373970392195973
